Image_Path,Scale_Factor,Image_Class
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0033_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0434_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0347_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0147_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0236_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0012_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0315_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0205_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0334_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/Faces/image_0067_scale_1.jpg,1.0,50
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0048_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0027_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0025_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0014_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0004_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0036_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0008_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0015_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0001_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0052_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0049_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0050_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0024_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0031_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0010_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0051_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0018_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0009_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0032_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0029_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0006_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0030_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0007_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0042_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0016_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/dollar_bill/image_0047_scale_1.jpg,1.0,51
/zjh/data/caltech101_scale/scale_1/train/watch/image_0195_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0003_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0005_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0096_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0060_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0121_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0184_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0119_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0098_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0061_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0081_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0035_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0058_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0206_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0117_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0185_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0170_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0025_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0097_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0173_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0178_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0209_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0059_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0004_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0141_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0140_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0186_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0175_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0037_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0203_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0159_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0169_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0008_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0235_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0088_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0139_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0074_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0212_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0149_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0167_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0138_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0001_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0115_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0052_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0024_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0108_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0230_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0064_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0010_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0188_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0095_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0091_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0069_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0142_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0011_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0223_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0234_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0208_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0116_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0106_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0009_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0137_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0217_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0080_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0183_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0043_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0210_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0068_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0056_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0017_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0216_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0231_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0124_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0032_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0232_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0072_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0136_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0226_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0039_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0126_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0044_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0190_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0020_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0162_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0006_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0030_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0022_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0063_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0165_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0123_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0007_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0153_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0042_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0070_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0154_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0013_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0144_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0023_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0078_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0079_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0180_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0134_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0224_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0155_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0172_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0163_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0045_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0151_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0075_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0197_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0002_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0228_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0225_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0019_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0148_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0147_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0236_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0082_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/watch/image_0047_scale_1.jpg,1.0,52
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0034_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0025_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0004_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0008_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0015_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0024_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0009_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0032_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0029_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0006_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0030_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0013_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0023_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0026_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0019_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/garfield/image_0012_scale_1.jpg,1.0,53
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0005_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0058_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0027_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0057_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0025_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0014_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0059_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0004_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0008_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0001_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0052_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0049_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0024_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0010_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0041_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0009_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0046_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0032_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0039_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0029_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0006_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0030_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0022_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0042_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0013_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0026_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0002_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0019_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0016_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/lamp/image_0012_scale_1.jpg,1.0,54
/zjh/data/caltech101_scale/scale_1/train/cup/image_0021_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0003_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0005_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0034_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0035_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0057_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0025_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0014_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0037_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0052_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0024_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0053_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0031_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0010_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0028_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0041_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0009_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0046_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0056_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0017_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0039_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0040_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0029_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0030_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0022_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0007_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0013_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/cup/image_0012_scale_1.jpg,1.0,55
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0003_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0005_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0027_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0014_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0004_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0008_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0001_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0024_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0010_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0011_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0018_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0017_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0020_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0029_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0030_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0013_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/snoopy/image_0002_scale_1.jpg,1.0,56
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0021_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0048_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0037_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0008_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0015_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0052_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0024_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0055_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0053_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0031_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0010_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0051_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0041_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0009_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0043_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0032_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0039_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0020_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0040_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0029_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0030_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0022_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0007_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0016_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0033_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0012_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/nautilus/image_0047_scale_1.jpg,1.0,57
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0021_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0034_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0027_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0014_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0001_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0010_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0018_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0028_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0041_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0043_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0017_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0032_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0038_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0039_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0040_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0030_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0022_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0007_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0013_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0026_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0045_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/pigeon/image_0012_scale_1.jpg,1.0,58
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0021_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0003_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0034_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0035_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0027_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0057_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0025_scale_1.jpg,1.0,59
/zjh/data/caltech101_scale/scale_1/train/yin_yang/image_0014_scale_1.jpg,1.0,59
